NIPP PEKERJA,POSISI PEKERJA,PERUSAHAAN,NAMA KPI,FORMULA KPI,SATUAN,POLARITAS,BOBOT,TARGET TW TERKAIT,REALISASI TW TERKAIT
111617.0,Officer I Perencanaan Strategis,PT Pelabuhan Indonesia (Persero),% Progres monitoring All RIP Pelindo,% Progress Monitoring Penyusunan Rencana Induk Pelabuhan,%,Positif,15,75,75.0
111617.0,Officer I Perencanaan Strategis,PT Pelabuhan Indonesia (Persero),% Progres monitoring All RIP Pelindo,% Progress Monitoring Penyusunan Rencana Induk Pelabuhan,%,Positif,15,75,75.0
111617.0,Officer I Perencanaan Strategis,PT Pelabuhan Indonesia (Persero),"(Realisasi Penanganan Risiko + Penyelesaian Temuan Audit + Pemenuhan Monitoring Mitigasi Penyuapan) /3 

Ket:
- Penanganan Risiko dan Pemenuhan Monitoring Mitigasi Penyuapan (triwulan)
TW 1: 10%
TW 2: 30%
TW 3: 70%
TW 4: 100%
- Penyelesaian Temuan Audit (semester)
TW 2: 50%
TW 4:100%","(Realisasi Penanganan Risiko + Penyelesaian Temuan Audit + Pemenuhan Monitoring Mitigasi Penyuapan) /3 

Ket:
- Penanganan Risiko dan Pemenuhan Monitoring Mitigasi Penyuapan (triwulan)
TW 1: 10%
TW 2: 30%
TW 3: 70%
TW 4: 100%
- Penyelesaian Temuan Audit (semester)
TW 2: 50%
TW 4:100%",%,Positif,5,67,75.0
111617.0,Officer I Perencanaan Strategis,PT Pelabuhan Indonesia (Persero),"(Realisasi Penanganan Risiko + Penyelesaian Temuan Audit + Pemenuhan Monitoring Mitigasi Penyuapan) /3 

Ket:
- Penanganan Risiko dan Pemenuhan Monitoring Mitigasi Penyuapan (triwulan)
TW 1: 10%
TW 2: 30%
TW 3: 70%
TW 4: 100%
- Penyelesaian Temuan Audit (semester)
TW 2: 50%
TW 4:100%","(Realisasi Penanganan Risiko + Penyelesaian Temuan Audit + Pemenuhan Monitoring Mitigasi Penyuapan) /3 

Ket:
- Penanganan Risiko dan Pemenuhan Monitoring Mitigasi Penyuapan (triwulan)
TW 1: 10%
TW 2: 30%
TW 3: 70%
TW 4: 100%
- Penyelesaian Temuan Audit (semester)
TW 2: 50%
TW 4:100%",%,Positif,5,67,75.0
111549.0,Officer I Perencanaan Strategis,PT Pelabuhan Indonesia (Persero),Realisasi Penyusunan RJPP 2025-2029,"% Progres Program Kerja Studi Strategi Korporsasi 
Scope: Penyusunan RJPP 2025-2029",%,Positif,30,75,85.0
111549.0,Officer I Perencanaan Strategis,PT Pelabuhan Indonesia (Persero),Realisasi Penyusunan RJPP 2025-2029,"% Progres Program Kerja Studi Strategi Korporsasi 
Scope: Penyusunan RJPP 2025-2029",%,Positif,30,75,85.0
111549.0,Officer I Perencanaan Strategis,PT Pelabuhan Indonesia (Persero),"Program Kerja Studi Strategi Korporsasi 
Scope: Regional Global Expansion","% Progres Program Kerja Studi Strategi Korporsasi 
Scope: Regional Global Expansion",%,Positif,25,75,75.0
111549.0,Officer I Perencanaan Strategis,PT Pelabuhan Indonesia (Persero),"Program Kerja Studi Strategi Korporsasi 
Scope: Regional Global Expansion","% Progres Program Kerja Studi Strategi Korporsasi 
Scope: Regional Global Expansion",%,Positif,25,75,75.0
111549.0,Officer I Perencanaan Strategis,PT Pelabuhan Indonesia (Persero),Menyusun kajian biaya logistik bekerjasama dengan K/L/I,% progress pelaksanaan kajian biaya logistik yang dilakukan,%,Positif,30,75,75.0
111549.0,Officer I Perencanaan Strategis,PT Pelabuhan Indonesia (Persero),Menyusun kajian biaya logistik bekerjasama dengan K/L/I,% progress pelaksanaan kajian biaya logistik yang dilakukan,%,Positif,30,75,75.0
111549.0,Officer I Perencanaan Strategis,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal
( Penanganan Risiko)","(Realisasi Penanganan Risiko + Penyelesaian Temuan Audit + Pemenuhan Monitoring Mitigasi Penyuapan) /3 

Ket:
- Penanganan Risiko dan Pemenuhan Monitoring Mitigasi Penyuapan (triwulan)
TW 1: 10%
TW 2: 30%
TW 3: 70%
TW 4: 100%
- Penyelesaian Temuan Audit (semester)
TW 2: 50%
TW 4:100%",%,Positif,5,70,75.0
111549.0,Officer I Perencanaan Strategis,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal
( Penanganan Risiko)","(Realisasi Penanganan Risiko + Penyelesaian Temuan Audit + Pemenuhan Monitoring Mitigasi Penyuapan) /3 

Ket:
- Penanganan Risiko dan Pemenuhan Monitoring Mitigasi Penyuapan (triwulan)
TW 1: 10%
TW 2: 30%
TW 3: 70%
TW 4: 100%
- Penyelesaian Temuan Audit (semester)
TW 2: 50%
TW 4:100%",%,Positif,5,70,75.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),EBITDA,"Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint_x000D_
Venture",Currency,Positif,5,7545,8203.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),EBITDA,"Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint_x000D_
Venture",Currency,Positif,5,7545,8203.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),EBITDA,"Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint_x000D_
Venture",Currency,Positif,5,7545,8203.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),EBITDA,"Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint_x000D_
Venture",Currency,Positif,5,7545,8203.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,90.76
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,90.76
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,90.76
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,90.76
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),ROIC > WACC,"ROIC>WACC_x000D_
ROIC = (Laba Bersih Tahun Berjalan + Biaya Bunga)  /   Invested Capital_x000D_
WACC = (((Hutang Pendanaan/Invested Capital)) × Effective Cost of Debt))) + (Modal/Invested Capital) x Cost of Equity",%,Positif,5,-0.11,0.09
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),ROIC > WACC,"ROIC>WACC_x000D_
ROIC = (Laba Bersih Tahun Berjalan + Biaya Bunga)  /   Invested Capital_x000D_
WACC = (((Hutang Pendanaan/Invested Capital)) × Effective Cost of Debt))) + (Modal/Invested Capital) x Cost of Equity",%,Positif,5,-0.11,0.09
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),ROIC > WACC,"ROIC>WACC_x000D_
ROIC = (Laba Bersih Tahun Berjalan + Biaya Bunga)  /   Invested Capital_x000D_
WACC = (((Hutang Pendanaan/Invested Capital)) × Effective Cost of Debt))) + (Modal/Invested Capital) x Cost of Equity",%,Positif,5,-0.11,0.09
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),ROIC > WACC,"ROIC>WACC_x000D_
ROIC = (Laba Bersih Tahun Berjalan + Biaya Bunga)  /   Invested Capital_x000D_
WACC = (((Hutang Pendanaan/Invested Capital)) × Effective Cost of Debt))) + (Modal/Invested Capital) x Cost of Equity",%,Positif,5,-0.11,0.09
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),Pengembangan Sistem Informasi  Pelaporan Berkala  Pelindo Group,"% Progres Pengembangan Sistem Informasi  Pelaporan Berkala  Pelindo Group_x000D_
Output:_x000D_
Go Live Portal Sistem Informasi  Pelaporan Berkala  Pelindo Group_x000D_
*pengukuran berdasarkan progres RKM",%,Positif,20,100,100.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),Pengembangan Sistem Informasi  Pelaporan Berkala  Pelindo Group,"% Progres Pengembangan Sistem Informasi  Pelaporan Berkala  Pelindo Group_x000D_
Output:_x000D_
Go Live Portal Sistem Informasi  Pelaporan Berkala  Pelindo Group_x000D_
*pengukuran berdasarkan progres RKM",%,Positif,20,100,100.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),Pengembangan Sistem Informasi  Pelaporan Berkala  Pelindo Group,"% Progres Pengembangan Sistem Informasi  Pelaporan Berkala  Pelindo Group_x000D_
Output:_x000D_
Go Live Portal Sistem Informasi  Pelaporan Berkala  Pelindo Group_x000D_
*pengukuran berdasarkan progres RKM",%,Positif,20,100,100.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),Pengembangan Sistem Informasi  Pelaporan Berkala  Pelindo Group,"% Progres Pengembangan Sistem Informasi  Pelaporan Berkala  Pelindo Group_x000D_
Output:_x000D_
Go Live Portal Sistem Informasi  Pelaporan Berkala  Pelindo Group_x000D_
*pengukuran berdasarkan progres RKM",%,Positif,20,100,100.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),Penambahan Fitur Budget control pada aplikasi Bios,"% Progres Program Kerja penambahan fitur budget control pada aplikasi Bios PT Pelabuhan Indonesia (Persero) _x000D_
_x000D_
Output:_x000D_
Go Live  Fitur budget control pada aplikasi Bios_x000D_
",%,Positif,20,100,100.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),Penambahan Fitur Budget control pada aplikasi Bios,"% Progres Program Kerja penambahan fitur budget control pada aplikasi Bios PT Pelabuhan Indonesia (Persero) _x000D_
_x000D_
Output:_x000D_
Go Live  Fitur budget control pada aplikasi Bios_x000D_
",%,Positif,20,100,100.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),Penambahan Fitur Budget control pada aplikasi Bios,"% Progres Program Kerja penambahan fitur budget control pada aplikasi Bios PT Pelabuhan Indonesia (Persero) _x000D_
_x000D_
Output:_x000D_
Go Live  Fitur budget control pada aplikasi Bios_x000D_
",%,Positif,20,100,100.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),Penambahan Fitur Budget control pada aplikasi Bios,"% Progres Program Kerja penambahan fitur budget control pada aplikasi Bios PT Pelabuhan Indonesia (Persero) _x000D_
_x000D_
Output:_x000D_
Go Live  Fitur budget control pada aplikasi Bios_x000D_
",%,Positif,20,100,100.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),SLA penyampaian laporan manajemen,"Realisasi ketepatan waktu penyampaian laporan manajemen_x000D_
_x000D_
*atas laporan manajemen triwulan sebelumnya (sejak laporan CALK dari tim Akuntansi)",Day,Negatif,30,15,11.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),SLA penyampaian laporan manajemen,"Realisasi ketepatan waktu penyampaian laporan manajemen_x000D_
_x000D_
*atas laporan manajemen triwulan sebelumnya (sejak laporan CALK dari tim Akuntansi)",Day,Negatif,30,15,11.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),SLA penyampaian laporan manajemen,"Realisasi ketepatan waktu penyampaian laporan manajemen_x000D_
_x000D_
*atas laporan manajemen triwulan sebelumnya (sejak laporan CALK dari tim Akuntansi)",Day,Negatif,30,15,11.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),SLA penyampaian laporan manajemen,"Realisasi ketepatan waktu penyampaian laporan manajemen_x000D_
_x000D_
*atas laporan manajemen triwulan sebelumnya (sejak laporan CALK dari tim Akuntansi)",Day,Negatif,30,15,11.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal_x000D_
( Penanganan Risiko)",Realisasi Penanganan Risiko,%,Positif,5,70,70.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal_x000D_
( Penanganan Risiko)",Realisasi Penanganan Risiko,%,Positif,5,70,70.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal_x000D_
( Penanganan Risiko)",Realisasi Penanganan Risiko,%,Positif,5,70,70.0
108138.0,Department Head Performa Keuangan,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal_x000D_
( Penanganan Risiko)",Realisasi Penanganan Risiko,%,Positif,5,70,70.0
111996.0,Officer I Performa Keuangan,PT Pelabuhan Indonesia (Persero),Realisasi Penanganan Risiko,% progress penanganan Risiko,%,Positif,5,70,70.0
111996.0,Officer I Performa Keuangan,PT Pelabuhan Indonesia (Persero),Realisasi Penanganan Risiko,% progress penanganan Risiko,%,Positif,5,70,70.0
111996.0,Officer I Performa Keuangan,PT Pelabuhan Indonesia (Persero),Review Business Performance Review Regional/ Subholding/ Anak Perusahaan,Penyusunan Point of Concern (POC) Regional/Subholding/Anak Perusahaan setelah penyampaian kertas kerja kinerja kepada Group PFPK,Day,Negatif,15,15,7.0
111996.0,Officer I Performa Keuangan,PT Pelabuhan Indonesia (Persero),Review Business Performance Review Regional/ Subholding/ Anak Perusahaan,Penyusunan Point of Concern (POC) Regional/Subholding/Anak Perusahaan setelah penyampaian kertas kerja kinerja kepada Group PFPK,Day,Negatif,15,15,7.0
111996.0,Officer I Performa Keuangan,PT Pelabuhan Indonesia (Persero),Implementasi Program Efisiensi pada Regional/Subholding/Anak Perusahaan,Jumlah penyampaian dokumen evaluasi program efisiensi,Number (#),Positif,20,1,2.0
111996.0,Officer I Performa Keuangan,PT Pelabuhan Indonesia (Persero),Implementasi Program Efisiensi pada Regional/Subholding/Anak Perusahaan,Jumlah penyampaian dokumen evaluasi program efisiensi,Number (#),Positif,20,1,2.0
111996.0,Officer I Performa Keuangan,PT Pelabuhan Indonesia (Persero),Pengembangan sistem informasi pelaporan berkala ,% pogress penyelesaian,%,Positif,10,100,100.0
111996.0,Officer I Performa Keuangan,PT Pelabuhan Indonesia (Persero),Pengembangan sistem informasi pelaporan berkala ,% pogress penyelesaian,%,Positif,10,100,100.0
111996.0,Officer I Performa Keuangan,PT Pelabuhan Indonesia (Persero),Penambahan Fitur Budget Control pada aplikasi BIOS,% progres penyelesaian,%,Positif,10,100,100.0
111996.0,Officer I Performa Keuangan,PT Pelabuhan Indonesia (Persero),Penambahan Fitur Budget Control pada aplikasi BIOS,% progres penyelesaian,%,Positif,10,100,100.0
111996.0,Officer I Performa Keuangan,PT Pelabuhan Indonesia (Persero),Penyampaian buku Laporan Triwulanan dan Tahunan,Ketepatan waktu penyampaian laporan manajemen sejak CALK diterima ,Day,Negatif,30,15,11.0
111996.0,Officer I Performa Keuangan,PT Pelabuhan Indonesia (Persero),Penyampaian buku Laporan Triwulanan dan Tahunan,Ketepatan waktu penyampaian laporan manajemen sejak CALK diterima ,Day,Negatif,30,15,11.0
110489.0,Manager Pelaporan,PT Pelabuhan Indonesia (Persero),Pengembangan dan Implementasi Sistem Informasi  Pelaporan Berkala,% proses pengembangan aplikasi ,%,Positif,20,100,100.0
110489.0,Manager Pelaporan,PT Pelabuhan Indonesia (Persero),Pengembangan dan Implementasi Sistem Informasi  Pelaporan Berkala,% proses pengembangan aplikasi ,%,Positif,20,100,100.0
110489.0,Manager Pelaporan,PT Pelabuhan Indonesia (Persero),Penambahan Fitur Penampilan  Anggaran Biaya Available pada Aplikasi Bios,% progres pengembangan aplikasi,%,Positif,10,100,100.0
110489.0,Manager Pelaporan,PT Pelabuhan Indonesia (Persero),Penambahan Fitur Penampilan  Anggaran Biaya Available pada Aplikasi Bios,% progres pengembangan aplikasi,%,Positif,10,100,100.0
110489.0,Manager Pelaporan,PT Pelabuhan Indonesia (Persero),Penyampaian  Buku Laporan Triwulanan dan Tahunan,Realisasi ketepatan waktu penyampaian laporan (dihitung sejak laporan CALK diterima dari Group Akuntansi),Day,Negatif,30,15,11.0
110489.0,Manager Pelaporan,PT Pelabuhan Indonesia (Persero),Penyampaian  Buku Laporan Triwulanan dan Tahunan,Realisasi ketepatan waktu penyampaian laporan (dihitung sejak laporan CALK diterima dari Group Akuntansi),Day,Negatif,30,15,11.0
110489.0,Manager Pelaporan,PT Pelabuhan Indonesia (Persero),Penyampaian Progress Tindak Lanjut Penanganan Risiko pada Aplikasi Prima,Realisasi penyampaian progres penanganan risiko,%,Positif,5,70,70.0
110489.0,Manager Pelaporan,PT Pelabuhan Indonesia (Persero),Penyampaian Progress Tindak Lanjut Penanganan Risiko pada Aplikasi Prima,Realisasi penyampaian progres penanganan risiko,%,Positif,5,70,70.0
110489.0,Manager Pelaporan,PT Pelabuhan Indonesia (Persero),Implementasi Program Efisiensi ,Penyampaian dokumen evaluasi program efisiensi  ke Regional/ Subholding/ Anak Perusahaan,Number (#),Positif,10,1,2.0
110489.0,Manager Pelaporan,PT Pelabuhan Indonesia (Persero),Implementasi Program Efisiensi ,Penyampaian dokumen evaluasi program efisiensi  ke Regional/ Subholding/ Anak Perusahaan,Number (#),Positif,10,1,2.0
110489.0,Manager Pelaporan,PT Pelabuhan Indonesia (Persero),Review Kinerja Subholding/Anak Perusahaan/Regional,Realisasi Ketepatan Waktu penyampaian point of concern BPR (dihitung sejak kertas diterima dari masing-masing entitas),Day,Negatif,10,15,9.0
110489.0,Manager Pelaporan,PT Pelabuhan Indonesia (Persero),Review Kinerja Subholding/Anak Perusahaan/Regional,Realisasi Ketepatan Waktu penyampaian point of concern BPR (dihitung sejak kertas diterima dari masing-masing entitas),Day,Negatif,10,15,9.0
110721.0,Manager Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),EBITDA,Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint Venture,Currency,Positif,5,7545,8203.0
110721.0,Manager Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),EBITDA,Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint Venture,Currency,Positif,5,7545,8203.0
110721.0,Manager Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,91.8
110721.0,Manager Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,91.8
110721.0,Manager Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),"SLA Perhitungan, Pembayaran dan Pelaporan Pajak","(Realisasi waktu penyelesaian / target waktu penyelesaian) x 100% Ketepatan dan kecepatan waktu dalam pelaporan pajak *Atas perhitungan periode sebelumnya

",Day,Negatif,20,30,18.0
110721.0,Manager Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),"SLA Perhitungan, Pembayaran dan Pelaporan Pajak","(Realisasi waktu penyelesaian / target waktu penyelesaian) x 100% Ketepatan dan kecepatan waktu dalam pelaporan pajak *Atas perhitungan periode sebelumnya

",Day,Negatif,20,30,18.0
110721.0,Manager Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero),"% Progres Program Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero) Output : 1. Modul perhitungan dan Pelaporan PPh unifikasi 2. Modul PPh 21 3. Modul PPN dan PPN Wapu 4. Modul perhitungan PPh Badan 5. Integrasi PJAP

",%,Positif,15,65,65.0
110721.0,Manager Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero),"% Progres Program Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero) Output : 1. Modul perhitungan dan Pelaporan PPh unifikasi 2. Modul PPh 21 3. Modul PPN dan PPN Wapu 4. Modul perhitungan PPh Badan 5. Integrasi PJAP

",%,Positif,15,65,65.0
110721.0,Manager Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),"Penerbitan Surat Perintah Pemeriksaan (SP2) Dalam Rangka Penghapusan NPWP PT Pelabuhan Indonesia I (Persero), PT Pelabuhan Indonesia III (Persero), PT Pelabuhan Indonesia IV (Persero)","(Realisasi Penerbitan Surat Perintah Pemeriksaan (SP2) eks Pelindo 1, 3 dan 4) / (Surat Permohonan Penghapusan NPWP eks Pelindo 1, 3 , dan 4) x 100% Output: - Surat Permohonan Penghapusan NPWP ex Pelindo 1, 3 dan 4 - Surat Perintah Pemeriksaan (SP2)

",%,Positif,10,65,75.0
110721.0,Manager Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),"Penerbitan Surat Perintah Pemeriksaan (SP2) Dalam Rangka Penghapusan NPWP PT Pelabuhan Indonesia I (Persero), PT Pelabuhan Indonesia III (Persero), PT Pelabuhan Indonesia IV (Persero)","(Realisasi Penerbitan Surat Perintah Pemeriksaan (SP2) eks Pelindo 1, 3 dan 4) / (Surat Permohonan Penghapusan NPWP eks Pelindo 1, 3 , dan 4) x 100% Output: - Surat Permohonan Penghapusan NPWP ex Pelindo 1, 3 dan 4 - Surat Perintah Pemeriksaan (SP2)

",%,Positif,10,65,75.0
112146.0,Junior Officer II Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),EBITDA,Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint Venture,Currency,Positif,5,7545,8203.0
112146.0,Junior Officer II Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),EBITDA,Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint Venture,Currency,Positif,5,7545,8203.0
112146.0,Junior Officer II Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,91.8
112146.0,Junior Officer II Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,91.8
112146.0,Junior Officer II Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),"SLA Perhitungan, Pembayaran dan Pelaporan Pajak",target waktu penyelesaian) x 100% Ketepatan dan kecepatan waktu dalam pelaporan pajak *Atas perhitungan periode sebelumnya,Day,Negatif,20,30,18.0
112146.0,Junior Officer II Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),"SLA Perhitungan, Pembayaran dan Pelaporan Pajak",target waktu penyelesaian) x 100% Ketepatan dan kecepatan waktu dalam pelaporan pajak *Atas perhitungan periode sebelumnya,Day,Negatif,20,30,18.0
112146.0,Junior Officer II Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero),% Progres Program Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero) Output : 1. Modul perhitungan dan Pelaporan PPh unifikasi 2. Modul PPh 21 3. Modul PPN dan PPN Wapu 4. Modul perhitungan PPh Badan 5. Integrasi PJAP,%,Positif,15,65,65.0
112146.0,Junior Officer II Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero),% Progres Program Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero) Output : 1. Modul perhitungan dan Pelaporan PPh unifikasi 2. Modul PPh 21 3. Modul PPN dan PPN Wapu 4. Modul perhitungan PPh Badan 5. Integrasi PJAP,%,Positif,15,65,65.0
112146.0,Junior Officer II Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),"Penerbitan Surat Perintah Pemeriksaan (SP2) Dalam Rangka Penghapusan NPWP PT Pelabuhan Indonesia I (Persero), PT Pelabuhan Indonesia III (Persero), PT Pelabuhan Indonesia IV (Persero)","Penerbitan Surat Perintah Pemeriksaan (SP2) eks Pelindo 1, 3 dan 4) / (Surat Permohonan Penghapusan NPWP eks Pelindo 1, 3 , dan 4) x 100% Output: - Surat Permohonan Penghapusan NPWP ex Pelindo 1, 3 dan 4 - Surat Perintah Pemeriksaan (SP2)

",%,Positif,15,65,75.0
112146.0,Junior Officer II Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),"Penerbitan Surat Perintah Pemeriksaan (SP2) Dalam Rangka Penghapusan NPWP PT Pelabuhan Indonesia I (Persero), PT Pelabuhan Indonesia III (Persero), PT Pelabuhan Indonesia IV (Persero)","Penerbitan Surat Perintah Pemeriksaan (SP2) eks Pelindo 1, 3 dan 4) / (Surat Permohonan Penghapusan NPWP eks Pelindo 1, 3 , dan 4) x 100% Output: - Surat Permohonan Penghapusan NPWP ex Pelindo 1, 3 dan 4 - Surat Perintah Pemeriksaan (SP2)

",%,Positif,15,65,75.0
110781.0,Manager Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),EBITDA,Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint Venture,Currency,Positif,5,7545,8203.0
110781.0,Manager Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),EBITDA,Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint Venture,Currency,Positif,5,7545,8203.0
110781.0,Manager Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,91.8
110781.0,Manager Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,91.8
110781.0,Manager Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),"SLA Perhitungan, Pembayaran dan Pelaporan Pajak",target waktu penyelesaian) x 100% Ketepatan dan kecepatan waktu dalam pelaporan pajak *Atas perhitungan periode sebelumnya,Day,Negatif,20,30,18.0
110781.0,Manager Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),"SLA Perhitungan, Pembayaran dan Pelaporan Pajak",target waktu penyelesaian) x 100% Ketepatan dan kecepatan waktu dalam pelaporan pajak *Atas perhitungan periode sebelumnya,Day,Negatif,20,30,18.0
110781.0,Manager Pengembangan Layanan Perpajakan,PT Pelabuhan Indonesia (Persero),Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero),% Progres Program Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero) Output : 1. Modul perhitungan dan Pelaporan PPh unifikasi 2. Modul PPh 21 3. Modul PPN dan PPN Wapu 4. Modul perhitungan PPh Badan 5. Integrasi PJAP,%,Positif,15,65,65.0
